host_timestamp,x,y,z,in_range,touch,pressure,reset
176579831320900,-212.0,814.0,0,0,0,0,0
176579844380000,-212.0,814.0,0,0,0,0,0
176579854772600,-212.0,814.0,0,0,0,0,0
176579864775500,-212.0,814.0,0,0,0,0,0
176579877094200,-212.0,814.0,0,0,0,0,0
176579887099900,-212.0,814.0,0,0,0,0,0
176579897452900,-212.0,814.0,0,0,0,0,0
176579912973400,-212.0,814.0,0,0,0,0,0
176579930872600,-212.0,814.0,0,0,0,0,0
176579933321100,-212.0,814.0,0,0,0,0,0
176579944896400,-212.0,814.0,0,0,0,0,0
176579954899600,-212.0,814.0,0,0,0,0,0
176579964900100,-212.0,814.0,0,0,0,0,0
176579980011000,-212.0,814.0,0,0,0,0,0
176579997579200,-212.0,814.0,0,0,0,0,0
176580013288200,-212.0,814.0,0,0,0,0,0
176580023294800,-212.0,814.0,0,0,0,0,0
176580033291900,-212.0,814.0,0,0,0,0,0
176580046636100,-212.0,814.0,0,0,0,0,0
176580056651500,-212.0,814.0,0,0,0,0,0
176580066655800,-212.0,814.0,0,0,0,0,0
176580081123100,-212.0,814.0,0,0,0,0,0
176580095213700,-212.0,814.0,0,0,0,0,0
176580105223600,-212.0,814.0,0,0,0,0,0
176580115226800,-212.0,814.0,0,0,0,0,0
176580130081100,-212.0,814.0,0,0,0,0,0
176580140088700,-212.0,814.0,0,0,0,0,0
176580150090300,-212.0,814.0,0,0,0,0,0
176580161491100,-212.0,814.0,0,0,0,0,0
176580171491900,-212.0,814.0,0,0,0,0,0
176580181495300,-212.0,814.0,0,0,0,0,0
176580197939900,-212.0,814.0,0,0,0,0,0
176580212979600,-212.0,814.0,0,0,0,0,0
176580222977600,-212.0,814.0,0,0,0,0,0
176580233187300,-212.0,814.0,0,0,0,0,0
176580260273500,-212.0,814.0,0,0,0,0,0
176580280563900,-212.0,814.0,0,0,0,0,0
176580296543300,-212.0,814.0,0,0,0,0,0
176580312864400,-212.0,814.0,0,0,0,0,0
176580329175400,-212.0,814.0,0,0,0,0,0
176580345177600,-212.0,814.0,0,0,0,0,0
176580362050000,-212.0,814.0,0,0,0,0,0
176580377575100,-212.0,814.0,0,0,0,0,0
176580394650700,-212.0,814.0,0,0,0,0,0
176580410495600,-212.0,814.0,0,0,0,0,0
176580427452600,-212.0,814.0,0,0,0,0,0
176580443834300,-212.0,814.0,0,0,0,0,0
176580461882000,-212.0,814.0,0,0,0,0,0
176580478671800,-212.0,814.0,0,0,0,0,0
176580493888000,-212.0,814.0,0,0,0,0,0
176580511008300,-212.0,814.0,0,0,0,0,0
176580527695100,-212.0,814.0,0,0,0,0,0
176580543741900,-212.0,814.0,0,0,0,0,0
176580561897600,-212.0,814.0,0,0,0,0,0
176580578816700,-212.0,814.0,0,0,0,0,0
176580595824800,-212.0,814.0,0,0,0,0,0
176580612216300,-212.0,814.0,0,0,0,0,0
176580639032200,-212.0,814.0,0,0,0,0,0
176580664601000,-212.0,814.0,0,0,0,0,0
176580678230800,-212.0,814.0,0,0,0,0,0
176580696805000,-212.0,814.0,0,0,0,0,0
176580711913300,-212.0,814.0,0,0,0,0,0
176580729704600,-212.0,814.0,0,0,0,0,0
176580745299500,-212.0,814.0,0,0,0,0,0
176580762766100,-212.0,814.0,0,0,0,0,0
176580779478500,-212.0,814.0,0,0,0,0,0
176580795139800,-212.0,814.0,0,0,0,0,0
176580812118200,-212.0,814.0,0,0,0,0,0
176580829031700,-212.0,814.0,0,0,0,0,0
176580844953300,-212.0,814.0,0,0,0,0,0
176580862271300,-212.0,814.0,0,0,0,0,0
176580877523600,-212.0,814.0,0,0,0,0,0
176580894254000,-212.0,814.0,0,0,0,0,0
176580910357700,-212.0,814.0,0,0,0,0,0
176580927369500,-212.0,814.0,0,0,0,0,0
176580944966200,-212.0,814.0,0,0,0,0,0
176580960951600,-212.0,814.0,0,0,0,0,0
176580977786700,-212.0,814.0,0,0,0,0,0
176580994075400,-212.0,814.0,0,0,0,0,0
176581010501900,-212.0,814.0,0,0,0,0,0
176581026492400,-212.0,814.0,0,0,0,0,0
176581043011900,-212.0,814.0,0,0,0,0,0
176581059835800,-212.0,814.0,0,0,0,0,0
176581076588700,-212.0,814.0,0,0,0,0,0
176581094063200,-212.0,814.0,0,0,0,0,0
176581111794000,-212.0,814.0,0,0,0,0,0
176581127922700,-212.0,814.0,0,0,0,0,0
176581143968400,-212.0,814.0,0,0,0,0,0
176581161126900,-212.0,814.0,0,0,0,0,0
176581177384100,-212.0,814.0,0,0,0,0,0
176581194727100,-212.0,814.0,0,0,0,0,0
176581211254000,-212.0,814.0,0,0,0,0,0
176581227470200,-212.0,814.0,0,0,0,0,0
176581244050500,-212.0,814.0,0,0,0,0,0
176581260600400,-212.0,814.0,0,0,0,0,0
176581277386900,-212.0,814.0,0,0,0,0,0
176581294255000,-212.0,814.0,0,0,0,0,0
176581310184400,-212.0,814.0,0,0,0,0,0
176581320181000,-212.0,814.0,0,0,0,0,0
176581330186400,-212.0,814.0,0,0,0,0,0
176581344016000,-212.0,814.0,0,0,0,0,0
176581360580700,-212.0,814.0,0,0,0,0,0
176581377679600,-212.0,814.0,0,0,0,0,0
176581394379700,-212.0,814.0,0,0,0,0,0
176581411190300,-212.0,814.0,0,0,0,0,0
176581427613100,-212.0,814.0,0,0,0,0,0
176581444093300,-212.0,814.0,0,0,0,0,0
176581454092900,-212.0,814.0,0,0,0,0,0
176581464100700,-212.0,814.0,0,0,0,0,0
176581478735200,-212.0,814.0,0,0,0,0,0
176581494793900,-212.0,814.0,0,0,0,0,0
176581511403400,-212.0,814.0,0,0,0,0,0
176581528442300,-212.0,814.0,0,0,0,0,0
176581545053800,-212.0,814.0,0,0,0,0,0
176581561364900,-212.0,814.0,0,0,0,0,0
176581578340800,-212.0,814.0,0,0,0,0,0
176581596900700,-212.0,814.0,0,0,0,0,0
176581611564000,-212.0,814.0,0,0,0,0,0
176581629143200,-212.0,814.0,0,0,0,0,0
176581645275500,-212.0,814.0,0,0,0,0,0
176581655282900,-212.0,814.0,0,0,0,0,0
176581665298900,-212.0,814.0,0,0,0,0,0
176581677743600,-212.0,814.0,0,0,0,0,0
176581687747200,-212.0,814.0,0,0,0,0,0
176581697776700,-212.0,814.0,0,0,0,0,0
176581711572200,-212.0,814.0,0,0,0,0,0
176581721568900,-212.0,814.0,0,0,0,0,0
176581731572900,-212.0,814.0,0,0,0,0,0
