host_timestamp,x,y,z,in_range,touch,pressure,reset
177290159978900,-154.0,756.0,0,0,0,0,0
177290187814800,-154.0,756.0,0,0,0,0,0
177290203403100,-154.0,756.0,0,0,0,0,0
177290220099700,-154.0,756.0,0,0,0,0,0
177290236672800,-154.0,756.0,0,0,0,0,0
177290256952100,-154.0,756.0,0,0,0,0,0
177290273709900,-154.0,756.0,0,0,0,0,0
177290290658900,-154.0,756.0,0,0,0,0,0
177290307348000,-154.0,756.0,0,0,0,0,0
177290323509000,-154.0,756.0,0,0,0,0,0
177290339511900,-154.0,756.0,0,0,0,0,0
177290358025200,-154.0,756.0,0,0,0,0,0
177290374282900,-154.0,756.0,0,0,0,0,0
177290390463500,-154.0,756.0,0,0,0,0,0
177290407391400,-154.0,756.0,0,0,0,0,0
177290421176300,-154.0,756.0,0,0,0,0,0
177290437829400,-154.0,756.0,0,0,0,0,0
177290454608000,-154.0,756.0,0,0,0,0,0
177290470362100,-154.0,756.0,0,0,0,0,0
177290488020200,-154.0,756.0,0,0,0,0,0
177290504808000,-154.0,756.0,0,0,0,0,0
177290520833100,-154.0,756.0,0,0,0,0,0
177290538649300,-154.0,756.0,0,0,0,0,0
177290556367800,-154.0,756.0,0,0,0,0,0
177290592268500,-154.0,756.0,0,0,0,0,0
177290632981800,-154.0,756.0,0,0,0,0,0
177290642978500,-154.0,756.0,0,0,0,0,0
177290671015200,-154.0,756.0,0,0,0,0,0
177290687971300,-154.0,756.0,0,0,0,0,0
177290705252800,-154.0,756.0,0,0,0,0,0
177290719857800,-154.0,756.0,0,0,0,0,0
177290737167500,-154.0,756.0,0,0,0,0,0
177290753623200,-154.0,756.0,0,0,0,0,0
177290771596300,-154.0,756.0,0,0,0,0,0
177290787188600,-154.0,756.0,0,0,0,0,0
177290803448800,-154.0,756.0,0,0,0,0,0
177290821005300,-154.0,756.0,0,0,0,0,0
177290836570600,-154.0,756.0,0,0,0,0,0
177290854489900,-154.0,756.0,0,0,0,0,0
177290871545700,-154.0,756.0,0,0,0,0,0
177290886848300,-154.0,756.0,0,0,0,0,0
177290903664500,-154.0,756.0,0,0,0,0,0
177290920307100,-154.0,756.0,0,0,0,0,0
177290936550200,-154.0,756.0,0,0,0,0,0
177290952863900,-154.0,756.0,0,0,0,0,0
177290969991300,-154.0,756.0,0,0,0,0,0
177290986253400,-154.0,756.0,0,0,0,0,0
177291004024700,-154.0,756.0,0,0,0,0,0
177291021170300,-154.0,756.0,0,0,0,0,0
177291037427400,-154.0,756.0,0,0,0,0,0
177291053735500,-154.0,756.0,0,0,0,0,0
177291072199600,-154.0,756.0,0,0,0,0,0
177291088881600,-154.0,756.0,0,0,0,0,0
177291104246100,-154.0,756.0,0,0,0,0,0
177291121871400,-154.0,756.0,0,0,0,0,0
177291136035100,-154.0,756.0,0,0,0,0,0
177291153406400,-154.0,756.0,0,0,0,0,0
177291170749300,-154.0,756.0,0,0,0,0,0
177291186259300,-154.0,756.0,0,0,0,0,0
177291203769800,-154.0,756.0,0,0,0,0,0
177291219837000,-154.0,756.0,0,0,0,0,0
177291236659900,-154.0,756.0,0,0,0,0,0
177291253217100,-154.0,756.0,0,0,0,0,0
177291270203100,-154.0,756.0,0,0,0,0,0
177291287162100,-154.0,756.0,0,0,0,0,0
177291304992800,-154.0,756.0,0,0,0,0,0
177291320858200,-154.0,756.0,0,0,0,0,0
177291337873800,-154.0,756.0,0,0,0,0,0
177291353261200,-154.0,756.0,0,0,0,0,0
177291369967900,-154.0,756.0,0,0,0,0,0
177291387085500,-154.0,756.0,0,0,0,0,0
177291403616700,-154.0,756.0,0,0,0,0,0
177291420395800,-154.0,756.0,0,0,0,0,0
177291438034900,-154.0,756.0,0,0,0,0,0
177291455338000,-154.0,756.0,0,0,0,0,0
177291470347000,-154.0,756.0,0,0,0,0,0
177291486610400,-154.0,756.0,0,0,0,0,0
177291502570700,-154.0,756.0,0,0,0,0,0
177291519169400,-154.0,756.0,0,0,0,0,0
177291535956700,-154.0,756.0,0,0,0,0,0
177291552769000,-154.0,756.0,0,0,0,0,0
177291570024500,-154.0,756.0,0,0,0,0,0
177291586733700,-154.0,756.0,0,0,0,0,0
177291603361500,-154.0,756.0,0,0,0,0,0
177291620300600,-154.0,756.0,0,0,0,0,0
177291636399100,-154.0,756.0,0,0,0,0,0
177291654509700,-154.0,756.0,0,0,0,0,0
177291671147500,-154.0,756.0,0,0,0,0,0
177291687593900,-154.0,756.0,0,0,0,0,0
177291703761900,-154.0,756.0,0,0,0,0,0
177291721828900,-154.0,756.0,0,0,0,0,0
177291736967100,-154.0,756.0,0,0,0,0,0
177291753174600,-154.0,756.0,0,0,0,0,0
177291770419700,-154.0,756.0,0,0,0,0,0
177291786701100,-154.0,756.0,0,0,0,0,0
177291804313000,-154.0,756.0,0,0,0,0,0
177291820547400,-154.0,756.0,0,0,0,0,0
177291836061300,-154.0,756.0,0,0,0,0,0
177291853622700,-154.0,756.0,0,0,0,0,0
177291869686700,-154.0,756.0,0,0,0,0,0
177291888153200,-154.0,756.0,0,0,0,0,0
177291903423000,-154.0,756.0,0,0,0,0,0
177291920257300,-154.0,756.0,0,0,0,0,0
177291936504100,-154.0,756.0,0,0,0,0,0
177291954515000,-154.0,756.0,0,0,0,0,0
177291970291000,-154.0,756.0,0,0,0,0,0
177291987353000,-154.0,756.0,0,0,0,0,0
177292003434200,-154.0,756.0,0,0,0,0,0
177292021282300,-154.0,756.0,0,0,0,0,0
177292037599600,-154.0,756.0,0,0,0,0,0
177292053687000,-154.0,756.0,0,0,0,0,0
177292070727700,-154.0,756.0,0,0,0,0,0
177292086259400,-154.0,756.0,0,0,0,0,0
177292104067200,-154.0,756.0,0,0,0,0,0
177292120064000,-154.0,756.0,0,0,0,0,0
177292136776500,-154.0,756.0,0,0,0,0,0
177292154902600,-154.0,756.0,0,0,0,0,0
177292170979400,-154.0,756.0,0,0,0,0,0
177292187098500,-154.0,756.0,0,0,0,0,0
177292197112900,-154.0,756.0,0,0,0,0,0
177292207336300,-154.0,756.0,0,0,0,0,0
177292220896400,-154.0,756.0,0,0,0,0,0
177292237915600,-154.0,756.0,0,0,0,0,0
177292254216500,-154.0,756.0,0,0,0,0,0
177292270188500,-154.0,756.0,0,0,0,0,0
177292280501100,-154.0,756.0,0,0,0,0,0
177292290504500,-154.0,756.0,0,0,0,0,0
177292304835200,-154.0,756.0,0,0,0,0,0
177292321227600,-154.0,756.0,0,0,0,0,0
177292338452100,-154.0,756.0,0,0,0,0,0
177292354552700,-154.0,756.0,0,0,0,0,0
177292364562700,-154.0,756.0,0,0,0,0,0
177292374570500,-154.0,756.0,0,0,0,0,0
177292388143800,-154.0,756.0,0,0,0,0,0
177292398139400,-154.0,756.0,0,0,0,0,0
177292408150900,-154.0,756.0,0,0,0,0,0
177292421491900,-154.0,756.0,0,0,0,0,0
177292431490600,-154.0,756.0,0,0,0,0,0
177292442289900,-154.0,756.0,0,0,0,0,0
177292454399800,-154.0,756.0,0,0,0,0,0
177292464412200,-154.0,756.0,0,0,0,0,0
177292475208400,-154.0,756.0,0,0,0,0,0
177292487253800,-154.0,756.0,0,0,0,0,0
177292497697900,-154.0,756.0,0,0,0,0,0
177292508307300,-154.0,756.0,0,0,0,0,0
177292520837900,-154.0,756.0,0,0,0,0,0
177292530838000,-154.0,756.0,0,0,0,0,0
177292540844900,-154.0,756.0,0,0,0,0,0
177292553655300,-154.0,756.0,0,0,0,0,0
177292564123500,-154.0,756.0,0,0,0,0,0
177292574124600,-154.0,756.0,0,0,0,0,0
177292587740000,-154.0,756.0,0,0,0,0,0
177292597744000,-154.0,756.0,0,0,0,0,0
177292607756800,-154.0,756.0,0,0,0,0,0
177292620106700,-154.0,756.0,0,0,0,0,0
177292630177500,-154.0,756.0,0,0,0,0,0
177292640176300,-154.0,756.0,0,0,0,0,0
177292653976100,-154.0,756.0,0,0,0,0,0
177292663975900,-154.0,756.0,0,0,0,0,0
177292673983900,-154.0,756.0,0,0,0,0,0
177292688022700,-154.0,756.0,0,0,0,0,0
177292698037300,-154.0,756.0,0,0,0,0,0
177292708048600,-154.0,756.0,0,0,0,0,0
177292721432000,-154.0,756.0,0,0,0,0,0
177292731438900,-154.0,756.0,0,0,0,0,0
177292741439000,-154.0,756.0,0,0,0,0,0
177292753517300,-154.0,756.0,0,0,0,0,0
177292763518800,-154.0,756.0,0,0,0,0,0
177292773584600,-154.0,756.0,0,0,0,0,0
177292787005400,-154.0,756.0,0,0,0,0,0
177292797010300,-154.0,756.0,0,0,0,0,0
177292807220400,-154.0,756.0,0,0,0,0,0
177292820221000,-154.0,756.0,0,0,0,0,0
177292830229100,-154.0,756.0,0,0,0,0,0
177292840277800,-154.0,756.0,0,0,0,0,0
177292853518100,-154.0,756.0,0,0,0,0,0
177292863525400,-154.0,756.0,0,0,0,0,0
177292874415200,-154.0,756.0,0,0,0,0,0
177292887289600,-154.0,756.0,0,0,0,0,0
177292897323200,-154.0,756.0,0,0,0,0,0
177292907417700,-154.0,756.0,0,0,0,0,0
177292920078700,-154.0,756.0,0,0,0,0,0
177292930083500,-154.0,756.0,0,0,0,0,0
177292940093900,-154.0,756.0,0,0,0,0,0
177292950098800,-154.0,756.0,0,0,0,0,0
177292960102500,-154.0,756.0,0,0,0,0,0
177292971247800,-154.0,756.0,0,0,0,0,0
177292981247200,-154.0,756.0,0,0,0,0,0
177292991254200,-154.0,756.0,0,0,0,0,0
177293004003600,-154.0,756.0,0,0,0,0,0
177293014070000,-154.0,756.0,0,0,0,0,0
177293024066300,-154.0,756.0,0,0,0,0,0
177293037547600,-154.0,756.0,0,0,0,0,0
177293047547000,-154.0,756.0,0,0,0,0,0
177293057641500,-154.0,756.0,0,0,0,0,0
177293070927900,-154.0,756.0,0,0,0,0,0
177293080940500,-154.0,756.0,0,0,0,0,0
177293090940700,-154.0,756.0,0,0,0,0,0
177293103969200,-154.0,756.0,0,0,0,0,0
177293113975200,-154.0,756.0,0,0,0,0,0
177293123975900,-154.0,756.0,0,0,0,0,0
177293137679100,-154.0,756.0,0,0,0,0,0
177293147744700,-154.0,756.0,0,0,0,0,0
177293157748800,-154.0,756.0,0,0,0,0,0
177293170559200,-154.0,756.0,0,0,0,0,0
177293180563400,-154.0,756.0,0,0,0,0,0
177293190587500,-154.0,756.0,0,0,0,0,0
177293200591900,-154.0,756.0,0,0,0,0,0
177293210590800,-154.0,756.0,0,0,0,0,0
177293220648200,-154.0,756.0,0,0,0,0,0
177293230686700,-154.0,756.0,0,0,0,0,0
177293240688800,-154.0,756.0,0,0,0,0,0
177293250918300,-154.0,756.0,0,0,0,0,0
177293260913600,-154.0,756.0,0,0,0,0,0
177293271036100,-154.0,756.0,0,0,0,0,0
177293281037500,-154.0,756.0,0,0,0,0,0
177293302944000,-154.0,756.0,0,0,0,0,0
177293321134500,-154.0,756.0,0,0,0,0,0
177293337986400,-154.0,756.0,0,0,0,0,0
177293354909500,-154.0,756.0,0,0,0,0,0
177293371378800,-154.0,756.0,0,0,0,0,0
177293388146500,-154.0,756.0,0,0,0,0,0
177293404824400,-154.0,756.0,0,0,0,0,0
177293421327400,-154.0,756.0,0,0,0,0,0
177293438311600,-154.0,756.0,0,0,0,0,0
177293454922700,-154.0,756.0,0,0,0,0,0
177293472802100,-154.0,756.0,0,0,0,0,0
177293488782900,-154.0,756.0,0,0,0,0,0
177293504710900,-154.0,756.0,0,0,0,0,0
177293522805100,-154.0,756.0,0,0,0,0,0
177293538429600,-154.0,756.0,0,0,0,0,0
177293554989000,-154.0,756.0,0,0,0,0,0
177293571858700,-154.0,756.0,0,0,0,0,0
177293588893900,-154.0,756.0,0,0,0,0,0
177293604581000,-154.0,756.0,0,0,0,0,0
177293621670800,-154.0,756.0,0,0,0,0,0
177293638776700,-154.0,756.0,0,0,0,0,0
177293655505500,-154.0,756.0,0,0,0,0,0
177293672228600,-154.0,756.0,0,0,0,0,0
177293689067700,-154.0,756.0,0,0,0,0,0
177293705869900,-154.0,756.0,0,0,0,0,0
177293720952000,-154.0,756.0,0,0,0,0,0
177293738144300,-154.0,756.0,0,0,0,0,0
177293754840000,-154.0,756.0,0,0,0,0,0
177293771842300,-154.0,756.0,0,0,0,0,0
177293788412800,-154.0,756.0,0,0,0,0,0
177293805352200,-154.0,756.0,0,0,0,0,0
177293821520600,-154.0,756.0,0,0,0,0,0
177293838000200,-154.0,756.0,0,0,0,0,0
177293854588500,-154.0,756.0,0,0,0,0,0
177293871328100,-154.0,756.0,0,0,0,0,0
177293888345400,-154.0,756.0,0,0,0,0,0
177293905291500,-154.0,756.0,0,0,0,0,0
177293922314900,-154.0,756.0,0,0,0,0,0
177293938608100,-154.0,756.0,0,0,0,0,0
177293955784500,-154.0,756.0,0,0,0,0,0
177293972777800,-154.0,756.0,0,0,0,0,0
177293988129400,-154.0,756.0,0,0,0,0,0
177294005503300,-154.0,756.0,0,0,0,0,0
177294021982900,-154.0,756.0,0,0,0,0,0
177294038763300,-154.0,756.0,0,0,0,0,0
177294055183100,-154.0,756.0,0,0,0,0,0
177294072296700,-154.0,756.0,0,0,0,0,0
177294088653500,-154.0,756.0,0,0,0,0,0
177294106034200,-154.0,756.0,0,0,0,0,0
177294121938100,-154.0,756.0,0,0,0,0,0
177294138625500,-154.0,756.0,0,0,0,0,0
177294155050100,-154.0,756.0,0,0,0,0,0
177294172117300,-154.0,756.0,0,0,0,0,0
177294188323000,-154.0,756.0,0,0,0,0,0
177294205314200,-154.0,756.0,0,0,0,0,0
177294221744100,-154.0,756.0,0,0,0,0,0
177294238308300,-154.0,756.0,0,0,0,0,0
177294254281500,-154.0,756.0,0,0,0,0,0
177294270862700,-154.0,756.0,0,0,0,0,0
177294288106000,-154.0,756.0,0,0,0,0,0
177294304060600,-154.0,756.0,0,0,0,0,0
177294320386100,-154.0,756.0,0,0,0,0,0
177294336854800,-154.0,756.0,0,0,0,0,0
177294353982700,-154.0,756.0,0,0,0,0,0
177294371713600,-154.0,756.0,0,0,0,0,0
177294388609800,-154.0,756.0,0,0,0,0,0
177294404798600,-154.0,756.0,0,0,0,0,0
177294422352900,-154.0,756.0,0,0,0,0,0
