host_timestamp,x,y,z,in_range,touch,pressure,reset
178682799975600,-38.0,640.0,0,0,0,0,0
178682816482100,-38.0,640.0,0,0,0,0,0
178682832883400,-38.0,640.0,0,0,0,0,0
178682849008000,-38.0,640.0,0,0,0,0,0
178682865849600,-38.0,640.0,0,0,0,0,0
178682884956500,-38.0,640.0,0,0,0,0,0
178682902279300,-38.0,640.0,0,0,0,0,0
178682919152100,-38.0,640.0,0,0,0,0,0
178682935673100,-38.0,640.0,0,0,0,0,0
178682951738100,-38.0,640.0,0,0,0,0,0
178682969323400,-38.0,640.0,0,0,0,0,0
178682984960100,-38.0,640.0,0,0,0,0,0
178683001339500,-38.0,640.0,0,0,0,0,0
178683018916100,-38.0,640.0,0,0,0,0,0
178683033375400,-38.0,640.0,0,0,0,0,0
178683048780300,-38.0,640.0,0,0,0,0,0
178683058782900,-38.0,640.0,0,0,0,0,0
178683069599700,-38.0,640.0,0,0,0,0,0
178683083758700,-38.0,640.0,0,0,0,0,0
178683100630000,-38.0,640.0,0,0,0,0,0
178683117260900,-38.0,640.0,0,0,0,0,0
178683133916700,-38.0,640.0,0,0,0,0,0
178683150749000,-38.0,640.0,0,0,0,0,0
178683167378800,-38.0,640.0,0,0,0,0,0
178683184003300,-38.0,640.0,0,0,0,0,0
178683200268200,-38.0,640.0,0,0,0,0,0
178683210264900,-38.0,640.0,0,0,0,0,0
178683220266500,-38.0,640.0,0,0,0,0,0
178683233910900,-38.0,640.0,0,0,0,0,0
178683250770900,-38.0,640.0,0,0,0,0,0
178683266227800,-38.0,640.0,0,0,0,0,0
178683276226500,-38.0,640.0,0,0,0,0,0
178683286234000,-38.0,640.0,0,0,0,0,0
178683299302100,-38.0,640.0,0,0,0,0,0
178683309300900,-38.0,640.0,0,0,0,0,0
178683320035200,-38.0,640.0,0,0,0,0,0
178683332394600,-38.0,640.0,0,0,0,0,0
178683342390100,-38.0,640.0,0,0,0,0,0
178683353122300,-38.0,640.0,0,0,0,0,0
178683365928600,-38.0,640.0,0,0,0,0,0
178683376665100,-38.0,640.0,0,0,0,0,0
178683386714700,-38.0,640.0,0,0,0,0,0
178683398022800,-38.0,640.0,0,0,0,0,0
178683408040800,-38.0,640.0,0,0,0,0,0
178683418257500,-38.0,640.0,0,0,0,0,0
178683432570300,-38.0,640.0,0,0,0,0,0
178683442570400,-38.0,640.0,0,0,0,0,0
178683452576900,-38.0,640.0,0,0,0,0,0
178683466172300,-38.0,640.0,0,0,0,0,0
178683476627400,-38.0,640.0,0,0,0,0,0
178683513432500,-38.0,640.0,0,0,0,0,0
178683533904700,-38.0,640.0,0,0,0,0,0
178683554326300,-38.0,640.0,0,0,0,0,0
178683569727900,-38.0,640.0,0,0,0,0,0
178683584976600,-38.0,640.0,0,0,0,0,0
178683600955400,-38.0,640.0,0,0,0,0,0
178683617218000,-38.0,640.0,0,0,0,0,0
178683635842900,-38.0,640.0,0,0,0,0,0
178683656123800,-38.0,640.0,0,0,0,0,0
178683667555400,-38.0,640.0,0,0,0,0,0
178683684738000,-38.0,640.0,0,0,0,0,0
178683701192700,-38.0,640.0,0,0,0,0,0
178683718917900,-38.0,640.0,0,0,0,0,0
178683735791300,-38.0,640.0,0,0,0,0,0
178683752961200,-38.0,640.0,0,0,0,0,0
178683767054800,-38.0,640.0,0,0,0,0,0
178683783351100,-38.0,640.0,0,0,0,0,0
178683799811000,-38.0,640.0,0,0,0,0,0
178683816573700,-38.0,640.0,0,0,0,0,0
178683832958300,-38.0,640.0,0,0,0,0,0
178683851138600,-38.0,640.0,0,0,0,0,0
178683867011400,-38.0,640.0,0,0,0,0,0
178683883069200,-38.0,640.0,0,0,0,0,0
178683900133200,-38.0,640.0,0,0,0,0,0
178683916106700,-38.0,640.0,0,0,0,0,0
178683932866100,-38.0,640.0,0,0,0,0,0
178683949450800,-38.0,640.0,0,0,0,0,0
178683965516700,-38.0,640.0,0,0,0,0,0
178683982446000,-38.0,640.0,0,0,0,0,0
178683998951100,-38.0,640.0,0,0,0,0,0
178684016434500,-38.0,640.0,0,0,0,0,0
178684032255500,-38.0,640.0,0,0,0,0,0
178684049110300,-38.0,640.0,0,0,0,0,0
178684067438800,-38.0,640.0,0,0,0,0,0
178684083007700,-38.0,640.0,0,0,0,0,0
178684099720100,-38.0,640.0,0,0,0,0,0
178684115927400,-38.0,640.0,0,0,0,0,0
178684132115200,-38.0,640.0,0,0,0,0,0
178684150902800,-38.0,640.0,0,0,0,0,0
178684152479300,-38.0,640.0,0,0,0,0,0
178684166655000,-38.0,640.0,0,0,0,0,0
178684182499700,-38.0,640.0,0,0,0,0,0
178684199310500,-38.0,640.0,0,0,0,0,0
178684216188800,-38.0,640.0,0,0,0,0,0
178684233929700,-38.0,640.0,0,0,0,0,0
178684249900600,-38.0,640.0,0,0,0,0,0
178684266431900,-38.0,640.0,0,0,0,0,0
178684283119200,-38.0,640.0,0,0,0,0,0
178684298891800,-38.0,640.0,0,0,0,0,0
178684308893900,-38.0,640.0,0,0,0,0,0
178684318962400,-38.0,640.0,0,0,0,0,0
178684332910800,-38.0,640.0,0,0,0,0,0
178684349796300,-38.0,640.0,0,0,0,0,0
178684366440800,-38.0,640.0,0,0,0,0,0
178684382816500,-38.0,640.0,0,0,0,0,0
178684392817900,-38.0,640.0,0,0,0,0,0
178684403259200,-38.0,640.0,0,0,0,0,0
178684417076000,-38.0,640.0,0,0,0,0,0
178684432617200,-38.0,640.0,0,0,0,0,0
178684442688800,-38.0,640.0,0,0,0,0,0
178684452933900,-38.0,640.0,0,0,0,0,0
178684466427800,-38.0,640.0,0,0,0,0,0
178684476689100,-38.0,640.0,0,0,0,0,0
178684486680500,-38.0,640.0,0,0,0,0,0
178684499757800,-38.0,640.0,0,0,0,0,0
178684509769600,-38.0,640.0,0,0,0,0,0
178684519773100,-38.0,640.0,0,0,0,0,0
178684533408100,-38.0,640.0,0,0,0,0,0
178684549973000,-38.0,640.0,0,0,0,0,0
178684559982900,-38.0,640.0,0,0,0,0,0
178684569982300,-38.0,640.0,0,0,0,0,0
178684584360200,-38.0,640.0,0,0,0,0,0
178684600147900,-38.0,640.0,0,0,0,0,0
178684604525400,-38.0,640.0,0,0,0,0,0
178684616496700,-38.0,640.0,0,0,0,0,0
178684627174300,-38.0,640.0,0,0,0,0,0
178684637441800,-38.0,640.0,0,0,0,0,0
178684649631100,-38.0,640.0,0,0,0,0,0
