host_timestamp,x,y,z,in_range,touch,pressure,reset
176795484441500,-38.0,640.0,0,0,0,0,0
176795497566400,-38.0,640.0,0,0,0,0,0
176795514165700,-38.0,640.0,0,0,0,0,0
176795529898100,-38.0,640.0,0,0,0,0,0
176795539951000,-38.0,640.0,0,0,0,0,0
176795549960600,-38.0,640.0,0,0,0,0,0
176795568515100,-38.0,640.0,0,0,0,0,0
176795583164600,-38.0,640.0,0,0,0,0,0
176795600134400,-38.0,640.0,0,0,0,0,0
176795616918700,-38.0,640.0,0,0,0,0,0
176795634464100,-38.0,640.0,0,0,0,0,0
176795650125000,-38.0,640.0,0,0,0,0,0
176795666405600,-38.0,640.0,0,0,0,0,0
176795684197200,-38.0,640.0,0,0,0,0,0
176795701384200,-38.0,640.0,0,0,0,0,0
176795716819700,-38.0,640.0,0,0,0,0,0
176795733118200,-38.0,640.0,0,0,0,0,0
176795749684800,-38.0,640.0,0,0,0,0,0
176795766513300,-38.0,640.0,0,0,0,0,0
176795797343800,-38.0,640.0,0,0,0,0,0
176795797877600,-38.0,640.0,0,0,0,0,0
176795815720700,-38.0,640.0,0,0,0,0,0
176795832405000,-38.0,640.0,0,0,0,0,0
176795849922200,-38.0,640.0,0,0,0,0,0
176795865904300,-38.0,640.0,0,0,0,0,0
176795882384600,-38.0,640.0,0,0,0,0,0
176795899081400,-38.0,640.0,0,0,0,0,0
176795914146400,-38.0,640.0,0,0,0,0,0
176795931338200,-38.0,640.0,0,0,0,0,0
176795948408100,-38.0,640.0,0,0,0,0,0
176795965262100,-38.0,640.0,0,0,0,0,0
176795982346300,-38.0,640.0,0,0,0,0,0
176795998890700,-38.0,640.0,0,0,0,0,0
176796014352400,-38.0,640.0,0,0,0,0,0
176796031615100,-38.0,640.0,0,0,0,0,0
176796047139300,-38.0,640.0,0,0,0,0,0
176796065717900,-38.0,640.0,0,0,0,0,0
176796082224000,-38.0,640.0,0,0,0,0,0
176796098343000,-38.0,640.0,0,0,0,0,0
176796114970400,-38.0,640.0,0,0,0,0,0
176796132151700,-38.0,640.0,0,0,0,0,0
176796148909100,-38.0,640.0,0,0,0,0,0
176796164621400,-38.0,640.0,0,0,0,0,0
