host_timestamp,x,y,z,in_range,touch,pressure,reset
176274132346200,-38.0,640.0,0,0,0,0,0
176274156100100,-38.0,640.0,0,0,0,0,0
176274172330300,-38.0,640.0,0,0,0,0,0
176274190555600,-38.0,640.0,0,0,0,0,0
176274208331600,-38.0,640.0,0,0,0,0,0
176274223027000,-38.0,640.0,0,0,0,0,0
176274242422100,-38.0,640.0,0,0,0,0,0
176274259885700,-38.0,640.0,0,0,0,0,0
176274275820400,-38.0,640.0,0,0,0,0,0
176274293543400,-38.0,640.0,0,0,0,0,0
176274310533200,-38.0,640.0,0,0,0,0,0
176274327152600,-38.0,640.0,0,0,0,0,0
176274343137800,-38.0,640.0,0,0,0,0,0
176274360641800,-38.0,640.0,0,0,0,0,0
176274372927000,-38.0,640.0,0,0,0,0,0
176274391317100,-38.0,640.0,0,0,0,0,0
176274407618800,-38.0,640.0,0,0,0,0,0
176274423997100,-38.0,640.0,0,0,0,0,0
176274440658400,-38.0,640.0,0,0,0,0,0
176274457354200,-38.0,640.0,0,0,0,0,0
176274474082200,-38.0,640.0,0,0,0,0,0
176274491104700,-38.0,640.0,0,0,0,0,0
176274507420900,-38.0,640.0,0,0,0,0,0
176274523479300,-38.0,640.0,0,0,0,0,0
176274539833900,-38.0,640.0,0,0,0,0,0
176274556330600,-38.0,640.0,0,0,0,0,0
176274572923100,-38.0,640.0,0,0,0,0,0
176274589665200,-38.0,640.0,0,0,0,0,0
176274606247600,-38.0,640.0,0,0,0,0,0
176274622993600,-38.0,640.0,0,0,0,0,0
176274639871500,-38.0,640.0,0,0,0,0,0
176274656314900,-38.0,640.0,0,0,0,0,0
176274672890200,-38.0,640.0,0,0,0,0,0
176274689494500,-38.0,640.0,0,0,0,0,0
176274699496600,-38.0,640.0,0,0,0,0,0
176274710461700,-38.0,640.0,0,0,0,0,0
176274722945500,-38.0,640.0,0,0,0,0,0
176274739467100,-38.0,640.0,0,0,0,0,0
176274749463700,-38.0,640.0,0,0,0,0,0
176274759467100,-38.0,640.0,0,0,0,0,0
176274772962600,-38.0,640.0,0,0,0,0,0
176274789613300,-38.0,640.0,0,0,0,0,0
176274806151800,-38.0,640.0,0,0,0,0,0
176274816159200,-38.0,640.0,0,0,0,0,0
176274827130900,-38.0,640.0,0,0,0,0,0
176274838978600,-38.0,640.0,0,0,0,0,0
176274848982200,-38.0,640.0,0,0,0,0,0
176274859269300,-38.0,640.0,0,0,0,0,0
176274873101800,-38.0,640.0,0,0,0,0,0
176274889943200,-38.0,640.0,0,0,0,0,0
176274906770200,-38.0,640.0,0,0,0,0,0
176274923279500,-38.0,640.0,0,0,0,0,0
176274939710700,-38.0,640.0,0,0,0,0,0
176274943375600,-38.0,640.0,0,0,0,0,0
176274956121900,-38.0,640.0,0,0,0,0,0
176274966119300,-38.0,640.0,0,0,0,0,0
176274976120800,-38.0,640.0,0,0,0,0,0
176274989717700,-38.0,640.0,0,0,0,0,0
176274999719000,-38.0,640.0,0,0,0,0,0
176275009721800,-38.0,640.0,0,0,0,0,0
176275022157800,-38.0,640.0,0,0,0,0,0
176275032159100,-38.0,640.0,0,0,0,0,0
176275042367700,-38.0,640.0,0,0,0,0,0
176275054875000,-38.0,640.0,0,0,0,0,0
176275064882300,-38.0,640.0,0,0,0,0,0
176275074996700,-38.0,640.0,0,0,0,0,0
176275089771800,-38.0,640.0,0,0,0,0,0
176275099781100,-38.0,640.0,0,0,0,0,0
176275109787800,-38.0,640.0,0,0,0,0,0
176275122709600,-38.0,640.0,0,0,0,0,0
176275132709200,-38.0,640.0,0,0,0,0,0
176275142714700,-38.0,640.0,0,0,0,0,0
176275156504400,-38.0,640.0,0,0,0,0,0
176275166509300,-38.0,640.0,0,0,0,0,0
176275176599400,-38.0,640.0,0,0,0,0,0
176275188900000,-38.0,640.0,0,0,0,0,0
176275198901800,-38.0,640.0,0,0,0,0,0
176275209599500,-38.0,640.0,0,0,0,0,0
176275223200800,-38.0,640.0,0,0,0,0,0
176275233212100,-38.0,640.0,0,0,0,0,0
176275243264500,-38.0,640.0,0,0,0,0,0
176275255526300,-38.0,640.0,0,0,0,0,0
176275265531100,-38.0,640.0,0,0,0,0,0
176275275810500,-38.0,640.0,0,0,0,0,0
176275288907400,-38.0,640.0,0,0,0,0,0
176275298929700,-38.0,640.0,0,0,0,0,0
176275308997000,-38.0,640.0,0,0,0,0,0
176275322584000,-38.0,640.0,0,0,0,0,0
176275332596700,-38.0,640.0,0,0,0,0,0
176275396408000,-38.0,640.0,0,0,0,0,0
176275396824700,-38.0,640.0,0,0,0,0,0
176275406829300,-38.0,640.0,0,0,0,0,0
176275423466800,-38.0,640.0,0,0,0,0,0
176275439599500,-38.0,640.0,0,0,0,0,0
176275455711300,-38.0,640.0,0,0,0,0,0
176275473573100,-38.0,640.0,0,0,0,0,0
176275490983600,-38.0,640.0,0,0,0,0,0
176275507291600,-38.0,640.0,0,0,0,0,0
176275523516700,-38.0,640.0,0,0,0,0,0
176275539370100,-38.0,640.0,0,0,0,0,0
176275558117300,-38.0,640.0,0,0,0,0,0
176275574702200,-38.0,640.0,0,0,0,0,0
176275590219200,-38.0,640.0,0,0,0,0,0
176275608015100,-38.0,640.0,0,0,0,0,0
176275624602800,-38.0,640.0,0,0,0,0,0
176275638636900,-38.0,640.0,0,0,0,0,0
176275648646600,-38.0,640.0,0,0,0,0,0
176275658657400,-38.0,640.0,0,0,0,0,0
176275674311400,-38.0,640.0,0,0,0,0,0
176275690954800,-38.0,640.0,0,0,0,0,0
176275707578600,-38.0,640.0,0,0,0,0,0
176275724018000,-38.0,640.0,0,0,0,0,0
176275740832500,-38.0,640.0,0,0,0,0,0
176275744160700,-38.0,640.0,0,0,0,0,0
176275756764700,-38.0,640.0,0,0,0,0,0
176275766764200,-38.0,640.0,0,0,0,0,0
176275776769300,-38.0,640.0,0,0,0,0,0
176275789743000,-38.0,640.0,0,0,0,0,0
176275800266200,-38.0,640.0,0,0,0,0,0
176275810261200,-38.0,640.0,0,0,0,0,0
176275823227300,-38.0,640.0,0,0,0,0,0
176275833302600,-38.0,640.0,0,0,0,0,0
176275845647200,-38.0,640.0,0,0,0,0,0
176275857209100,-38.0,640.0,0,0,0,0,0
176275867214800,-38.0,640.0,0,0,0,0,0
176275877222600,-38.0,640.0,0,0,0,0,0
176275890697400,-38.0,640.0,0,0,0,0,0
176275900706300,-38.0,640.0,0,0,0,0,0
176275910790400,-38.0,640.0,0,0,0,0,0
176275924139600,-38.0,640.0,0,0,0,0,0
176275934248000,-38.0,640.0,0,0,0,0,0
176275944293100,-38.0,640.0,0,0,0,0,0
176275956530500,-38.0,640.0,0,0,0,0,0
176275966529800,-38.0,640.0,0,0,0,0,0
176275976580700,-38.0,640.0,0,0,0,0,0
176275990038800,-38.0,640.0,0,0,0,0,0
176276000045700,-38.0,640.0,0,0,0,0,0
176276010045300,-38.0,640.0,0,0,0,0,0
176276023537200,-38.0,640.0,0,0,0,0,0
176276033536600,-38.0,640.0,0,0,0,0,0
176276043536200,-38.0,640.0,0,0,0,0,0
176276055949700,-38.0,640.0,0,0,0,0,0
176276065949100,-38.0,640.0,0,0,0,0,0
176276075958800,-38.0,640.0,0,0,0,0,0
176276089308200,-38.0,640.0,0,0,0,0,0
176276099308500,-38.0,640.0,0,0,0,0,0
176276109311000,-38.0,640.0,0,0,0,0,0
176276122584700,-38.0,640.0,0,0,0,0,0
176276132589500,-38.0,640.0,0,0,0,0,0
176276143385500,-38.0,640.0,0,0,0,0,0
176276155875200,-38.0,640.0,0,0,0,0,0
176276165877000,-38.0,640.0,0,0,0,0,0
176276175886100,-38.0,640.0,0,0,0,0,0
176276190069400,-38.0,640.0,0,0,0,0,0
176276200071800,-38.0,640.0,0,0,0,0,0
176276210080300,-38.0,640.0,0,0,0,0,0
176276222981600,-38.0,640.0,0,0,0,0,0
176276233091100,-38.0,640.0,0,0,0,0,0
176276243203000,-38.0,640.0,0,0,0,0,0
176276256380700,-38.0,640.0,0,0,0,0,0
176276266385500,-38.0,640.0,0,0,0,0,0
176276276397500,-38.0,640.0,0,0,0,0,0
176276291294000,-38.0,640.0,0,0,0,0,0
176276301303700,-38.0,640.0,0,0,0,0,0
176276311763000,-38.0,640.0,0,0,0,0,0
176276323271900,-38.0,640.0,0,0,0,0,0
176276333274300,-38.0,640.0,0,0,0,0,0
176276343275300,-38.0,640.0,0,0,0,0,0
176276357072200,-38.0,640.0,0,0,0,0,0
176276367078000,-38.0,640.0,0,0,0,0,0
176276377080000,-38.0,640.0,0,0,0,0,0
176276390355400,-38.0,640.0,0,0,0,0,0
176276400361400,-38.0,640.0,0,0,0,0,0
176276410362400,-38.0,640.0,0,0,0,0,0
176276423757000,-38.0,640.0,0,0,0,0,0
176276434066400,-38.0,640.0,0,0,0,0,0
176276444073100,-38.0,640.0,0,0,0,0,0
176276457040800,-38.0,640.0,0,0,0,0,0
176276467091400,-38.0,640.0,0,0,0,0,0
176276477091200,-38.0,640.0,0,0,0,0,0
176276489960000,-38.0,640.0,0,0,0,0,0
176276499970200,-38.0,640.0,0,0,0,0,0
176276510081300,-38.0,640.0,0,0,0,0,0
176276521071700,-38.0,640.0,0,0,0,0,0
176276531076800,-38.0,640.0,0,0,0,0,0
176276541078000,-38.0,640.0,0,0,0,0,0
176276551081800,-38.0,640.0,0,0,0,0,0
176276561083000,-38.0,640.0,0,0,0,0,0
176276572473100,-38.0,640.0,0,0,0,0,0
176276582477300,-38.0,640.0,0,0,0,0,0
176276593221400,-38.0,640.0,0,0,0,0,0
176276603223200,-38.0,640.0,0,0,0,0,0
176276613716500,-38.0,640.0,0,0,0,0,0
176276623712800,-38.0,640.0,0,0,0,0,0
176276633714300,-38.0,640.0,0,0,0,0,0
176276643988300,-38.0,640.0,0,0,0,0,0
176276653987200,-38.0,640.0,0,0,0,0,0
176276663995300,-38.0,640.0,0,0,0,0,0
176276673998300,-38.0,640.0,0,0,0,0,0
176276684013900,-38.0,640.0,0,0,0,0,0
176276709480700,-38.0,640.0,0,0,0,0,0
176276724277700,-38.0,640.0,0,0,0,0,0
176276740270300,-38.0,640.0,0,0,0,0,0
176276757205700,-38.0,640.0,0,0,0,0,0
176276774123700,-38.0,640.0,0,0,0,0,0
176276790420800,-38.0,640.0,0,0,0,0,0
176276807478100,-38.0,640.0,0,0,0,0,0
176276823841700,-38.0,640.0,0,0,0,0,0
176276840668600,-38.0,640.0,0,0,0,0,0
176276857301400,-38.0,640.0,0,0,0,0,0
176276873939400,-38.0,640.0,0,0,0,0,0
176276890574700,-38.0,640.0,0,0,0,0,0
176276907388900,-38.0,640.0,0,0,0,0,0
176276924562800,-38.0,640.0,0,0,0,0,0
176276940371800,-38.0,640.0,0,0,0,0,0
176276957646600,-38.0,640.0,0,0,0,0,0
176276974017300,-38.0,640.0,0,0,0,0,0
176276990757100,-38.0,640.0,0,0,0,0,0
176277007626300,-38.0,640.0,0,0,0,0,0
176277024775300,-38.0,640.0,0,0,0,0,0
176277040961500,-38.0,640.0,0,0,0,0,0
176277058173800,-38.0,640.0,0,0,0,0,0
176277074403500,-38.0,640.0,0,0,0,0,0
176277090515800,-38.0,640.0,0,0,0,0,0
176277107301800,-38.0,640.0,0,0,0,0,0
176277123603600,-38.0,640.0,0,0,0,0,0
176277140660800,-38.0,640.0,0,0,0,0,0
176277157154100,-38.0,640.0,0,0,0,0,0
176277173838500,-38.0,640.0,0,0,0,0,0
176277190296400,-38.0,640.0,0,0,0,0,0
176277207734100,-38.0,640.0,0,0,0,0,0
176277224012000,-38.0,640.0,0,0,0,0,0
176277240565400,-38.0,640.0,0,0,0,0,0
176277257182000,-38.0,640.0,0,0,0,0,0
176277273633300,-38.0,640.0,0,0,0,0,0
176277290257600,-38.0,640.0,0,0,0,0,0
176277306819900,-38.0,640.0,0,0,0,0,0
176277323732500,-38.0,640.0,0,0,0,0,0
176277340691700,-38.0,640.0,0,0,0,0,0
176277357799900,-38.0,640.0,0,0,0,0,0
176277374387400,-38.0,640.0,0,0,0,0,0
176277391159600,-38.0,640.0,0,0,0,0,0
176277408061900,-38.0,640.0,0,0,0,0,0
176277424775200,-38.0,640.0,0,0,0,0,0
176277440759300,-38.0,640.0,0,0,0,0,0
176277457758600,-38.0,640.0,0,0,0,0,0
176277474654500,-38.0,640.0,0,0,0,0,0
