host_timestamp,arduino_timestamp,ax,ay,az,gx,gy,gz,x,y,z,in_range,touch,pressure,reset
78374522346,1903.4940000000001,-8.8881,3.0114,4.7151,0.248,0.4581,0.0012,1124.4605172808424,452.8986037994965,0.0,1,1.0,31583.0,0
78374634298,1903.506,-8.5543,2.4179,5.4987,0.4691,1.0104,0.2211,1128.093385214008,454.3268482490273,0.0,1,1.0,31199.0,0
78374746849,1903.517,-8.4514,2.796,4.1169,0.6402,1.4355,0.4239,1129.441062027924,451.0308995193408,0.0,1,1.0,30751.0,0
78374864729,1903.528,-8.5711,3.4181,2.5938,0.6194,1.4306,0.4496,1128.9137102311745,434.752574959945,0.0,1,1.0,35205.0,0
78374972595,1903.54,-8.6644,3.3571,2.2193,0.5241,1.2462,0.3787,1128.9137102311745,434.752574959945,0.0,1,1.0,35205.0,0
78375086451,1903.551,-9.003,3.1023,1.8951,0.3225,0.8149,0.3213,1126.5699244678417,422.411078049897,0.0,1,1.0,37930.0,0
78375204262,1903.5620000000001,-9.2889,3.5007,1.5123,0.2138,0.5583,0.281,1125.1050583657589,412.706340123598,0.0,1,1.0,39212.0,0
78375313638,1903.574,-9.5079,3.9482,1.1426,0.0562,0.3042,0.2114,1125.1050583657589,412.706340123598,0.0,1,1.0,39212.0,0
78375426837,1903.585,-10.7067,3.8465,0.3434,-0.0574,-0.0134,0.1417,1124.753490501259,404.2833600366216,0.0,1,1.0,38058.0,0
78375546726,1903.596,-12.396,3.3236,-0.2453,-0.0367,-0.5412,0.2676,1124.8120851453425,403.0382238498512,0.0,1,1.0,22431.0,0
