host_timestamp,arduino_timestamp,ax,ay,az,gx,gy,gz,x,y,z,in_range,touch,pressure,reset
75065725888,1572.618,-8.4144,2.6836,3.1035,0.2138,0.3164,0.2358,1072.0476081483175,439.5500114442664,0.0,1,1.0,31039.0,0
75065833647,1572.6290000000001,-8.6764,2.8941,4.5248,0.4569,0.099,0.1491,1072.0476081483175,432.81162737468526,0.0,1,1.0,30975.0,0
75065946467,1572.64,-8.8834,3.5306,3.8189,0.6414,0.0684,-0.011,1072.0476081483175,432.81162737468526,0.0,1,1.0,30975.0,0
75066060147,1572.652,-8.8487,3.7687,2.4096,0.6805,-0.2566,-0.3213,1073.395284962234,430.76081483176927,0.0,1,1.0,30591.0,0
75066179534,1572.663,-8.6453,3.6622,1.9693,0.5938,-0.7624,-0.6329,1076.8523689631495,431.8228427557793,0.0,1,1.0,30527.0,0
75066290786,1572.674,-8.4897,3.5222,2.6871,0.4777,-1.1179,-0.8247,1076.8523689631495,431.8228427557793,0.0,1,1.0,30527.0,0
75066402226,1572.686,-8.4359,3.4528,3.521,0.4423,-1.2168,-0.8723,1088.2783245593955,446.59967956054015,0.0,1,1.0,31679.0,0
75066516789,1572.6970000000001,-8.3821,3.5713,4.124,0.4337,-1.0996,-0.8063,1098.6495765621423,462.16388189517056,0.0,1,1.0,32191.0,0
75066632330,1572.708,-8.2995,4.0487,4.5141,0.3665,-0.4972,-0.4227,1098.6495765621423,462.16388189517056,0.0,1,1.0,32191.0,0
75066741622,1572.72,-8.2672,4.4291,3.9446,0.1943,-0.2712,-0.2505,1108.6106660563055,476.7392996108949,0.0,1,1.0,32319.0,0
75066855071,1572.731,-8.2995,4.599,3.4947,-0.0819,-0.171,-0.1442,1116.6967269398033,486.2609292744335,0.0,1,1.0,32383.0,0
75066965854,1572.742,-8.4395,4.325,3.5521,-0.3189,-0.1698,-0.1234,1116.6967269398033,486.2609292744335,0.0,1,1.0,32383.0,0
75067079359,1572.7540000000001,-8.3761,3.5234,4.2592,-0.3958,-0.099,-0.0916,1121.5307850766767,489.70336461432817,0.0,1,1.0,31455.0,0
75067199800,1572.765,-8.2086,3.0903,4.617,-0.3506,0.0831,0.0819,1123.288624399176,489.8132295719845,0.0,1,1.0,21215.0,0
75067310186,1572.777,-8.4431,3.3428,4.1898,-0.3433,0.2053,0.2211,1123.288624399176,489.8132295719845,0.0,1,1.0,21215.0,0
75067421433,1572.788,-8.7769,3.5007,3.8058,-0.3555,0.1527,0.2553,1122.351110093843,485.8947127489128,0.0,1,1.0,10656.0,0
75068553967,1572.901,-8.7888,2.1296,4.9854,0.4032,0.2321,0.0709,1100.1730373083085,463.409018081941,0.0,1,1.0,15616.0,0
75068668824,1572.913,-8.881,2.2935,5.3647,0.5559,0.4765,0.1625,1100.1730373083085,463.409018081941,0.0,1,1.0,16703.0,0
75068787229,1572.924,-8.7661,2.3031,5.2427,0.7086,0.744,0.2334,1100.1730373083085,463.409018081941,0.0,1,1.0,16703.0,0
75068900141,1572.935,-8.6524,2.4849,4.4734,0.7184,0.8454,0.2737,1099.9972533760586,456.1945525291829,0.0,1,1.0,23839.0,0
75069015513,1572.9470000000001,-8.5771,2.8618,3.7938,0.6048,0.8198,0.2859,1101.696498054475,449.52941176470586,0.0,1,1.0,29151.0,0
75069130537,1572.958,-8.6297,3.7053,2.7793,0.4129,0.7257,0.2663,1101.696498054475,449.52941176470586,0.0,1,1.0,29151.0,0
75069240410,1572.969,-8.6764,3.9577,2.5041,0.0342,0.4093,0.1613,1104.1574731059738,443.2854200045777,0.0,1,1.0,31263.0,0
75069357624,1572.981,-8.8511,4.0977,2.4275,-0.0672,0.1869,0.0721,1104.1574731059738,443.2854200045777,0.0,1,1.0,31263.0,0
75069470513,1572.992,-9.8189,3.7723,2.077,-0.1038,-0.0538,0.0452,1104.1574731059738,443.2854200045777,0.0,1,1.0,31263.0,0
