host_timestamp,arduino_timestamp,ax,ay,az,gx,gy,gz,x,y,z,in_range,touch,pressure,reset
79484905518,2014.5320000000002,-8.4084,3.2076,3.2566,0.3299,0.777,0.2285,1076.0906385900664,433.69054703593497,0.0,1,1.0,29183.0,0
79485019411,2014.5430000000001,-8.4084,3.1083,3.1071,0.3054,0.6048,0.193,1074.4499885557336,421.7885099565118,0.0,1,1.0,31839.0,0
79485134808,2014.555,-8.4694,3.5641,2.8726,0.2358,0.2199,0.0916,1074.4499885557336,421.7885099565118,0.0,1,1.0,31839.0,0
79485245931,2014.566,-8.4742,3.6682,2.9683,0.2138,0.0806,0.0513,1074.3913939116503,417.6868848706798,0.0,1,1.0,32415.0,0
79485363101,2014.577,-8.5053,3.7555,3.1358,0.2236,-0.0061,0.0244,1074.3913939116503,416.0755321583887,0.0,1,1.0,32511.0,0
79485474440,2014.589,-8.5567,3.856,3.2554,0.2553,-0.044,-0.0049,1074.3913939116503,416.0755321583887,0.0,1,1.0,32511.0,0
79485588360,2014.6000000000001,-8.6477,3.9517,3.2794,0.2749,-0.0623,-0.0476,1074.3913939116503,415.8191805905242,0.0,1,1.0,32447.0,0
79485707169,2014.611,-8.7266,3.8847,3.0269,0.2468,-0.1185,-0.1515,1074.4499885557336,415.8191805905242,0.0,1,1.0,32159.0,0
79485819484,2014.623,-8.7135,3.3799,2.5496,0.1588,-0.3213,-0.2871,1074.4499885557336,415.8191805905242,0.0,1,1.0,32159.0,0
79485928773,2014.634,-8.6776,3.0162,2.997,0.1087,-0.9139,-0.5131,1075.6218814374,416.8812085145343,0.0,1,1.0,32319.0,0
79486046716,2014.645,-8.7135,2.6931,3.5533,0.1515,-1.0702,-0.6267,1080.7782101167315,425.7802700846876,0.0,1,1.0,32992.0,0
79486159922,2014.6570000000002,-8.7242,2.6632,4.1204,0.2676,-1.0421,-0.6414,1080.7782101167315,425.7802700846876,0.0,1,1.0,32992.0,0
79486268026,2014.6680000000001,-8.5508,3.1597,4.8156,0.4704,-0.7098,-0.5046,1087.3408102540627,436.4371709773403,0.0,1,1.0,32223.0,0
79486384099,2014.679,-8.3438,3.7519,4.5799,0.4508,-0.27,-0.2688,1096.0128175783932,446.526436255436,0.0,1,1.0,30399.0,0
79486497513,2014.691,-8.4287,4.0522,3.6514,0.2431,-0.0098,-0.0855,1096.0128175783932,446.526436255436,0.0,1,1.0,30399.0,0
79486606697,2014.702,-8.6692,3.7232,3.7244,0.171,0.0696,-0.0599,1104.8020141908903,452.2760357061113,0.0,1,1.0,29727.0,0
79486722315,2014.713,-8.6716,2.9204,5.1027,0.3311,0.248,-0.0586,1107.0872053101396,451.8365758754864,0.0,1,1.0,29055.0,0
79486836664,2014.7250000000001,-8.5053,3.0245,4.6181,0.6891,0.9004,0.1381,1108.7864499885557,447.47859922178986,0.0,1,1.0,29599.0,0
79486945546,2014.736,-8.406,3.3188,3.9099,0.7819,1.0971,0.2285,1108.7864499885557,447.47859922178986,0.0,1,1.0,29599.0,0
79487060681,2014.747,-8.3761,3.5569,3.1825,0.7685,1.1411,0.2578,1109.6653696498054,439.47676813916223,0.0,1,1.0,32031.0,0
79487177135,2014.759,-8.4108,3.4899,2.6034,0.6756,1.0385,0.2407,1109.6653696498054,439.47676813916223,0.0,1,1.0,32031.0,0
79487284993,2014.77,-8.528,3.521,2.4048,0.6109,0.8687,0.2358,1109.6653696498054,429.2593270771344,0.0,1,1.0,34692.0,0
79487398427,2014.781,-8.6237,3.6179,2.3234,0.4765,0.6878,0.1906,1109.4895857175554,416.0022888532845,0.0,1,1.0,37545.0,0
79487517653,2014.7930000000001,-8.7123,3.5976,2.187,0.3543,0.4997,0.16,1109.2552071412222,409.9597161821927,0.0,1,1.0,38315.0,0
79487628911,2014.804,-8.918,3.9601,2.0925,0.0501,0.1246,0.0953,1109.2552071412222,407.9089036392767,0.0,1,1.0,38347.0,0
79487741349,2014.815,-8.9946,4.2915,2.1165,-0.0745,0.0012,0.0293,1109.2552071412222,406.5905241474021,0.0,1,1.0,38347.0,0
79487862421,2014.827,-9.064,4.3537,1.6893,-0.2162,-0.1466,-0.0733,1109.2552071412222,405.4186312657358,0.0,1,1.0,35621.0,0
79487970618,2014.838,-9.6048,3.6215,1.1007,-0.3372,-0.441,-0.1686,1109.2552071412222,405.4186312657358,0.0,1,1.0,35621.0,0
79488082895,2014.849,-10.5153,2.9779,1.596,-0.1894,-0.7624,-0.0208,1110.661478599222,406.9201190203708,0.0,1,1.0,17471.0,0
