host_timestamp,arduino_timestamp,ax,ay,az,gx,gy,gz,x,y,z,in_range,touch,pressure,reset
68804775136,946.529,-8.2289,1.9095,4.8503,0.4472,-0.1588,-0.1173,1118.9233234149692,448.0279240100709,0.0,1,1.0,7232.0,0
68804885270,946.54,-8.1583,2.059,4.9579,0.1576,-0.3213,-0.2285,1122.1753261615931,452.642252231632,0.0,1,1.0,12800.0,0
68805004618,946.552,-8.138,2.01,5.1194,-0.0073,-0.3506,-0.2162,1122.1753261615931,452.642252231632,0.0,1,1.0,12800.0,0
68805117500,946.563,-8.1033,2.0985,5.1302,-0.1662,-0.3604,-0.1796,1123.7573815518426,456.9269855802244,0.0,1,1.0,17663.0,0
68805234295,946.5740000000001,-8.0853,2.1942,5.0166,-0.4007,-0.4117,-0.1723,1124.1089494163425,461.358205539025,0.0,1,1.0,21919.0,0
68805344834,946.586,-8.0806,2.0782,5.0501,-0.5986,-0.4581,-0.1552,1124.1089494163425,461.358205539025,0.0,1,1.0,21919.0,0
68805457233,946.597,-8.1069,2.083,5.1506,-0.7953,-0.4899,-0.1002,1121.3550011444268,467.3275349050126,0.0,1,1.0,26367.0,0
68805579519,946.6080000000001,-8.3079,1.87,5.3097,-0.9566,-0.4875,-0.0476,1116.3451590753034,470.4037537193866,0.0,1,1.0,27679.0,0
68805686718,946.62,-8.5819,1.078,5.7523,-0.843,-0.3164,0.1405,1116.3451590753034,470.4037537193866,0.0,1,1.0,27679.0,0
68805797307,946.631,-8.7015,0.5898,5.8313,-0.6536,-0.1747,0.2468,1109.606775005722,471.8319981689174,0.0,1,1.0,28287.0,0
68805916754,946.643,-8.802,0.2369,5.9378,-0.3787,-0.0159,0.4032,1101.696498054475,471.5024032959488,0.0,1,1.0,28863.0,0
68806029717,946.654,-8.9169,-0.1316,5.9665,-0.1442,0.1686,0.5095,1101.696498054475,471.5024032959488,0.0,1,1.0,28863.0,0
68806136963,946.665,-8.8534,-0.8925,5.8875,0.1857,0.3323,0.6316,1089.1572442206457,464.0315861753262,0.0,1,1.0,30399.0,0
68806254464,946.677,-8.7769,-1.2263,5.7571,0.4716,0.4569,0.7306,1083.121995880064,455.68184939345394,0.0,1,1.0,32479.0,0
68806366230,946.688,-8.7374,-1.1115,5.6231,0.6976,0.5253,0.766,1083.121995880064,455.68184939345394,0.0,1,1.0,32479.0,0
68806476364,946.6990000000001,-8.4299,-0.3601,5.4102,1.058,0.5608,0.744,1080.3680476081483,447.1490043488212,0.0,1,1.0,34371.0,0
68806593575,946.711,-8.3521,0.6209,5.2774,1.1435,0.5461,0.6976,1080.133669031815,440.1725795376516,0.0,1,1.0,35397.0,0
68806701763,946.722,-8.2816,1.7264,4.8514,1.0837,0.4826,0.5791,1086.7548638132296,434.3863584344243,0.0,1,1.0,35878.0,0
68806812752,946.7330000000001,-8.1811,2.5675,4.4363,0.9652,0.3286,0.3861,1090.4463263904784,433.8736552986953,0.0,1,1.0,36070.0,0
68806929337,946.745,-8.0877,3.2925,4.2855,0.7978,0.1381,0.1576,1099.1769283588922,434.4962233920805,0.0,1,1.0,36167.0,0
