host_timestamp,arduino_timestamp,ax,ay,az,gx,gy,gz,x,y,z,in_range,touch,pressure,reset
86916232547,2757.657,-8.4251,3.1669,3.2279,0.6805,1.0739,0.6316,1106.7356374456397,463.7386129549096,0.0,1,1.0,34211.0,0
86916353720,2757.668,-8.5508,3.3619,2.9886,0.6133,0.865,0.4948,1106.7356374456397,463.7386129549096,0.0,1,1.0,34211.0,0
86916461238,2757.68,-8.5448,3.2112,3.1896,0.5754,0.6903,0.391,1106.7356374456397,463.7386129549096,0.0,1,1.0,34211.0,0
86916571479,2757.6910000000003,-8.5005,3.3823,2.9874,0.6035,0.4398,0.2908,1109.2552071412222,427.6479743648432,0.0,1,1.0,37417.0,0
86916681055,2757.702,-8.5723,3.6538,2.991,0.5852,0.2553,0.2272,1109.2552071412222,427.6479743648432,0.0,1,1.0,37417.0,0
86916794662,2757.714,-8.7386,4.2544,2.8068,0.5767,0.121,0.0892,1109.2552071412222,427.6479743648432,0.0,1,1.0,37417.0,0
86916907907,2757.725,-8.7924,4.6564,2.0363,0.5107,-0.1332,-0.1503,1114.9974822613872,416.258640421149,0.0,1,1.0,38283.0,0
86917028285,2757.736,-8.5759,4.6134,1.8126,0.4105,-0.5143,-0.4007,1118.2787823300528,416.4417486839094,0.0,1,1.0,38379.0,0
86917140181,2757.748,-8.3498,4.5332,2.2062,0.2285,-0.8222,-0.5498,1118.2787823300528,416.4417486839094,0.0,1,1.0,38379.0,0
86917252588,2757.759,-8.3127,4.3561,2.7003,0.0513,-0.9994,-0.6402,1122.7612726024263,421.861753261616,0.0,1,1.0,39148.0,0
86917364610,2757.77,-8.4191,4.0283,3.1119,-0.2248,-1.0812,-0.6707,1129.792629892424,437.3527122911421,0.0,1,1.0,40206.0,0
86917475287,2757.782,-8.4933,3.6945,3.4887,-0.3396,-1.0641,-0.6646,1129.792629892424,437.3527122911421,0.0,1,1.0,40206.0,0
86917588909,2757.793,-8.6369,3.1561,4.0403,-0.3983,-0.9139,-0.5913,1133.542687113756,449.27306019684136,0.0,1,1.0,40591.0,0
86917704204,2757.804,-8.7075,2.7446,4.7055,-0.3262,-0.5608,-0.3629,1136.531013962005,460.1863126573587,0.0,1,1.0,40719.0,0
86917817850,2757.8160000000003,-8.8211,2.9767,4.0558,-0.2883,-0.1906,-0.1038,1136.531013962005,460.1863126573587,0.0,1,1.0,40719.0,0
86917927703,2757.827,-8.8869,2.7063,3.3703,-0.4325,-0.2199,-0.0501,1138.581826504921,467.4007782101168,0.0,1,1.0,40078.0,0
86918052118,2757.838,-9.3799,1.7815,4.5799,-0.4093,-0.1112,0.2126,1139.109178301671,469.4515907530328,0.0,1,1.0,32768.0,0
86918164794,2757.85,-10.818,1.8867,4.3549,-0.2358,0.1552,0.6512,1139.109178301671,469.4515907530328,0.0,1,1.0,32768.0,0
86918269573,2757.861,-10.1743,2.0339,3.7053,-0.0977,-0.2639,0.9273,1139.109178301671,469.4515907530328,0.0,1,1.0,32768.0,0
86918384939,2757.873,-8.2756,1.919,4.3095,0.0061,-0.2993,0.9713,1139.109178301671,469.4515907530328,0.0,1,1.0,32768.0,0
