host_timestamp,arduino_timestamp,ax,ay,az,gx,gy,gz,x,y,z,in_range,touch,pressure,reset
80825116639,2148.552,-8.6716,3.8824,3.2016,0.2162,-0.0867,-0.1319,1072.633554589151,380.1863126573587,0.0,1,1.0,31071.0,0
80825230907,2148.563,-8.5137,3.7137,2.7876,0.1857,-0.099,-0.171,1072.457770656901,380.1863126573587,0.0,1,1.0,32383.0,0
80825411303,2148.574,-8.3354,3.6766,1.748,0.0733,-0.2688,-0.1234,1070.8171206225682,382.0540169375144,0.0,1,1.0,37096.0,0
80825528847,2148.593,-8.5232,4.1587,2.0219,-0.2749,-0.9701,-0.2065,1069.7624170290685,384.61753261615934,0.0,1,1.0,37096.0,0
80825638505,2148.6040000000003,-8.5137,3.8177,2.8606,-0.3775,-1.1362,-0.3213,1067.7116044861525,392.3447013046464,0.0,1,1.0,36744.0,0
80825750574,2148.6150000000002,-8.461,3.32,3.1789,-0.4398,-1.2437,-0.3934,1066.891279468986,397.0688944838636,0.0,1,1.0,36615.0,0
80825868535,2148.627,-8.6716,3.0425,3.5402,-0.4557,-1.2963,-0.4545,1066.0123598077364,407.9089036392767,0.0,1,1.0,36519.0,0
80825979629,2148.638,-8.8343,2.4299,4.477,-0.2162,-1.1118,-0.5278,1066.0123598077364,418.67566948958574,0.0,1,1.0,36455.0,0
80826090756,2148.649,-8.8714,2.1093,4.6349,-0.0709,-0.9749,-0.5205,1066.481116960403,423.5463492790112,0.0,1,1.0,36391.0,0
80826208933,2148.661,-8.9444,1.8114,4.9543,0.0977,-0.7721,-0.4655,1067.7116044861525,427.9043259327077,0.0,1,1.0,36327.0,0
80826322549,2148.672,-8.942,1.7671,5.2618,0.3409,-0.4997,-0.3665,1071.1100938429847,435.11879148546575,0.0,1,1.0,36199.0,0
80826431122,2148.683,-9.0461,1.9047,5.1805,0.4838,-0.2786,-0.3262,1075.7976653696498,439.8429846646829,0.0,1,1.0,36070.0,0
80826548924,2148.695,-9.1071,1.6618,5.2223,0.6414,-0.0892,-0.3311,1075.7976653696498,439.8429846646829,0.0,1,1.0,36070.0,0
80826660269,2148.706,-8.9527,1.6857,5.3001,0.8735,0.1637,-0.2407,1082.1258869306478,442.1501487754634,0.0,1,1.0,36038.0,0
80826769636,2148.717,-8.4287,2.8881,4.0558,0.9187,0.5828,0.0379,1089.3330281528954,442.40650034332793,0.0,1,1.0,36070.0,0
80826885518,2148.7290000000003,-8.3115,3.7005,3.4134,0.7599,0.6292,0.1234,1092.6729228656443,441.9670405127031,0.0,1,1.0,36038.0,0
80827006827,2148.7400000000002,-8.2205,4.1013,2.9874,0.6011,0.5877,0.1564,1098.1808194094758,439.1105516136415,0.0,1,1.0,35974.0,0
80827113964,2148.751,-8.2433,4.5224,2.6536,0.4068,0.4826,0.1662,1098.1808194094758,439.1105516136415,0.0,1,1.0,35974.0,0
80827236018,2148.763,-8.3163,4.8622,2.4897,0.1539,0.3641,0.1283,1098.1808194094758,439.1105516136415,0.0,1,1.0,35974.0,0
80827351099,2148.774,-8.2648,4.5882,2.6477,-0.0464,0.2798,0.0929,1098.1808194094758,439.1105516136415,0.0,1,1.0,35974.0,0
80827455108,2148.785,-8.2146,4.203,2.7649,-0.1674,0.2786,0.1784,1098.1808194094758,439.1105516136415,0.0,1,1.0,35974.0,0
80827576732,2148.797,-8.3115,4.0032,2.6417,-0.2883,0.2517,0.27,1098.1808194094758,439.1105516136415,0.0,1,1.0,35974.0,0
80827684279,2148.808,-8.8738,3.0688,2.9659,-0.4643,-0.0244,0.237,1098.1808194094758,439.1105516136415,0.0,1,1.0,35974.0,0
80827791144,2148.819,-9.1944,2.5878,3.0903,-0.4655,-0.226,0.1307,1098.1808194094758,439.1105516136415,0.0,1,1.0,35974.0,0
80827909604,2148.831,-9.3165,2.4885,2.7326,-0.4985,-0.4435,0.0269,1086.813458457313,424.7914854657817,0.0,1,1.0,37866.0,0
80828017853,2148.842,-10.0881,2.1918,2.4598,-0.5229,-0.7269,-0.0965,1080.0750743877318,425.96337834744793,0.0,1,1.0,29023.0,0
80828128693,2148.853,-10.9053,1.7001,3.3344,-0.2236,-0.9358,-0.0831,1080.0750743877318,425.96337834744793,0.0,1,1.0,29023.0,0
80828246768,2148.8650000000002,-10.3047,1.5685,4.8191,0.0953,-0.8674,0.0843,1079.430533302815,431.3833829251545,0.0,1,1.0,1760.0,0
80828359614,2148.876,-9.0126,1.7515,5.4185,0.292,-0.584,0.2737,1079.430533302815,431.3833829251545,0.0,1,1.0,1760.0,0
