host_timestamp,arduino_timestamp,ax,ay,az,gx,gy,gz,x,y,z,in_range,touch,pressure,reset
62840151819,350.072,-8.2696,2.674,4.1336,0.3897,0.0269,0.0281,1079.0789654383154,527.3138017853056,0.0,1,1.0,12128.0,0
62840266677,350.084,-8.4957,3.1585,3.9075,0.3152,-0.0342,0.0501,1079.0789654383154,527.3138017853056,0.0,1,1.0,13728.0,0
62840379118,350.095,-8.4144,3.3105,4.1934,0.2334,-0.0574,0.044,1079.0789654383154,527.3138017853056,0.0,1,1.0,16384.0,0
62840493619,350.106,-8.3186,3.4014,4.0738,0.215,-0.0525,0.0391,1079.0789654383154,527.3138017853056,0.0,1,1.0,20511.0,0
62840613457,350.118,-8.3378,3.5844,3.8859,0.1442,-0.0953,0.0171,1079.0789654383154,527.3138017853056,0.0,1,1.0,22463.0,0
62840726717,350.129,-8.2385,3.9171,3.8967,-0.1234,-0.1649,-0.0318,1079.0789654383154,527.3138017853056,0.0,1,1.0,24991.0,0
62840834649,350.14,-8.1655,3.734,3.8943,-0.2761,-0.2321,-0.0635,1079.0789654383154,530.060425726711,0.0,1,1.0,26399.0,0
62840951990,350.152,-8.077,3.6646,4.0654,-0.2615,-0.2676,-0.0586,1078.7273975738156,531.8548867017624,0.0,1,1.0,28479.0,0
62841066897,350.163,-8.0363,3.9254,3.868,-0.4019,-0.3054,-0.0452,1078.0242618448158,532.9169146257725,0.0,1,1.0,28959.0,0
62841175582,350.17400000000004,-8.0435,3.9769,3.8237,-0.5583,-0.369,-0.0232,1077.0281528953994,533.9789425497826,0.0,1,1.0,29503.0,0
62841290568,350.18600000000004,-8.0243,3.7926,4.0666,-0.711,-0.38,0.0,1073.9226367589838,536.0297550926986,0.0,1,1.0,30655.0,0
62841405175,350.197,-8.2122,3.6742,4.1492,-0.7795,-0.3738,0.033,1069.235065232319,537.7143511100938,0.0,1,1.0,31135.0,0
62841518063,350.208,-8.3079,3.0736,4.5511,-0.8063,-0.3433,0.0428,1069.235065232319,537.7143511100938,0.0,1,1.0,31135.0,0
62841632919,350.22,-8.4132,2.9623,4.6313,-0.7294,-0.1918,0.1906,1059.6255436026552,538.4101625085832,0.0,1,1.0,31775.0,0
62841752593,350.231,-8.5113,2.8116,4.6457,-0.6805,-0.1075,0.2334,1059.6255436026552,538.4101625085832,0.0,1,1.0,31775.0,0
62841857616,350.242,-8.5878,2.5304,4.7055,-0.5205,-0.0293,0.2505,1059.6255436026552,538.4101625085832,0.0,1,1.0,31775.0,0
