host_timestamp,arduino_timestamp,ax,ay,az,gx,gy,gz,x,y,z,in_range,touch,pressure,reset
84033681600,2469.405,-8.3294,2.6369,4.8287,0.1967,-0.0428,0.0049,1119.450675211719,494.7937743190662,0.0,1,1.0,7040.0,0
84033793722,2469.417,-8.3222,2.7446,4.8694,0.1637,-0.0257,0.0122,1119.450675211719,494.7937743190662,0.0,1,1.0,7040.0,0
84033904859,2469.428,-8.1775,2.8271,4.745,0.11,-0.0183,0.0452,1119.450675211719,494.7937743190662,0.0,1,1.0,7040.0,0
84034020516,2469.439,-8.2062,2.9037,4.8514,0.0415,0.0,0.11,1119.450675211719,494.7937743190662,0.0,1,1.0,19455.0,0
84034135248,2469.451,-8.2648,2.869,5.1649,0.0562,0.1161,0.2248,1119.450675211719,494.7937743190662,0.0,1,1.0,19455.0,0
84034248706,2469.462,-8.2385,3.0114,5.251,0.0782,0.2932,0.3934,1118.6303501945526,495.4163424124514,0.0,1,1.0,22527.0,0
84034368054,2469.474,-8.3198,3.0197,5.1123,0.0904,0.4691,0.5266,1115.1146715495538,490.9485008010987,0.0,1,1.0,25663.0,0
84034478668,2469.485,-8.394,2.8008,4.8921,0.171,0.7563,0.722,1115.1146715495538,490.9485008010987,0.0,1,1.0,25663.0,0
84034589512,2469.496,-8.467,2.79,4.6205,0.2114,0.8369,0.733,1109.6653696498054,482.3424124513618,0.0,1,1.0,28895.0,0
84034706227,2469.5080000000003,-8.4861,2.6225,4.526,0.2639,0.8613,0.7025,1099.9972533760586,463.5921263447013,0.0,1,1.0,33185.0,0
84034818902,2469.5190000000002,-8.5555,2.4467,4.4207,0.2761,0.8577,0.6646,1099.9972533760586,463.5921263447013,0.0,1,1.0,33185.0,0
84034929267,2469.53,-8.6548,2.3509,4.1779,0.314,0.799,0.5815,1094.0205996795603,450.2252231631952,0.0,1,1.0,35621.0,0
84035048306,2469.542,-8.6764,2.2696,4.2269,0.3958,0.722,0.4997,1090.0361638818952,437.8654154268711,0.0,1,1.0,37417.0,0
84035164006,2469.553,-8.6201,2.2696,4.4459,0.5107,0.6817,0.4398,1090.0361638818952,437.8654154268711,0.0,1,1.0,37417.0,0
84035274227,2469.564,-8.6022,2.3976,4.3609,0.6426,0.6646,0.3958,1088.8056763561456,427.6479743648432,0.0,1,1.0,38571.0,0
