host_timestamp,arduino_timestamp,ax,ay,az,gx,gy,gz,x,y,z,in_range,touch,pressure,reset
80183761739,2084.417,-8.7673,3.1466,3.0532,0.8625,0.5583,0.0171,1080.9539940489817,432.5186541542687,0.0,1,1.0,35205.0,0
80183872368,2084.428,-8.8044,3.2961,2.9886,0.9285,0.5253,-0.0293,1083.0048065918977,426.4760814831769,0.0,1,1.0,35461.0,0
80183989108,2084.439,-8.7852,3.3595,2.5866,0.9493,0.4496,-0.0672,1086.5790798809796,422.59418631265737,0.0,1,1.0,35750.0,0
80184107234,2084.451,-8.7541,3.5797,2.2851,0.9077,0.358,-0.0757,1086.5790798809796,422.59418631265737,0.0,1,1.0,35750.0,0
80184212975,2084.462,-8.7757,3.7161,2.0435,0.8308,0.2334,-0.1112,1094.1963836118105,419.92080567635617,0.0,1,1.0,37449.0,0
80184324387,2084.473,-8.7805,3.7747,1.8604,0.766,0.0916,-0.1356,1099.8214694438086,419.8109407187,0.0,1,1.0,38635.0,0
80184443549,2084.485,-8.6907,4.3657,1.5613,0.5571,-0.2187,-0.1979,1104.9777981231402,421.34905012588695,0.0,1,1.0,39725.0,0
80184555183,2084.496,-8.6907,4.55,1.3113,0.4056,-0.4019,-0.2566,1107.380178530556,422.923781185626,0.0,1,1.0,40399.0,0
80184670138,2084.507,-8.6692,4.7151,1.06,0.2077,-0.6597,-0.3494,1109.6653696498054,424.974593728542,0.0,1,1.0,40944.0,0
80184787435,2084.5190000000002,-8.5292,4.7593,1.0612,-0.0831,-0.8858,-0.3971,1114.0013733119708,430.8340581368734,0.0,1,1.0,42194.0,0
80184897847,2084.53,-8.4407,4.6983,1.2562,-0.3225,-1.0666,-0.4142,1114.0013733119708,430.8340581368734,0.0,1,1.0,42194.0,0
80185007126,2084.541,-8.4395,4.6576,1.7133,-0.551,-1.1203,-0.3946,1117.575646601053,438.9274433508812,0.0,1,1.0,43188.0,0
80185124557,2084.553,-8.5579,4.3226,2.0554,-0.7624,-1.0873,-0.3641,1119.274891279469,451.4703593499656,0.0,1,1.0,43733.0,0
80185240472,2084.564,-8.7673,3.0999,2.9575,-0.9383,-1.0067,-0.281,1119.274891279469,451.4703593499656,0.0,1,1.0,43733.0,0
80185348866,2084.575,-9.0329,2.2253,4.0199,-1.025,-0.6842,-0.0073,1117.575646601053,457.3664454108492,0.0,1,1.0,43669.0,0
80185464976,2084.587,-9.2255,1.6295,5.0668,-0.8308,-0.3421,0.193,1117.575646601053,457.3664454108492,0.0,1,1.0,43669.0,0
80185579338,2084.598,-9.6814,1.5661,5.2893,-0.6011,0.0709,0.3604,1112.5951018539713,459.9299610894942,0.0,1,1.0,39982.0,0
80185688969,2084.609,-10.7904,1.1294,4.0953,-0.4313,0.2126,0.4508,1112.5951018539713,459.9299610894942,0.0,1,1.0,39982.0,0
80185806795,2084.621,-11.2834,0.7167,3.3799,-0.1564,-0.0147,0.5864,1112.5951018539713,459.9299610894942,0.0,1,1.0,39982.0,0
