host_timestamp,arduino_timestamp,ax,ay,az,gx,gy,gz,x,y,z,in_range,touch,pressure,reset
63951496257,461.206,-8.6931,4.3502,0.5587,0.0403,-0.4765,-0.0757,1168.172121766995,430.76081483176927,0.0,1,1.0,24799.0,0
63951620604,461.217,-8.6824,4.3214,1.0074,-0.099,-0.8161,-0.1381,1167.6447699702449,433.6173037308308,0.0,1,1.0,25695.0,0
63951727720,461.228,-8.7111,4.1336,1.6822,-0.1906,-1.0079,-0.1967,1167.6447699702449,433.6173037308308,0.0,1,1.0,25695.0,0
63951839410,461.24,-8.9755,3.4552,2.5496,-0.1295,-1.157,-0.3225,1167.293202105745,440.46555275806816,0.0,1,1.0,25791.0,0
63951960087,461.25100000000003,-9.1442,3.1083,3.3296,0.0122,-1.0886,-0.3946,1167.293202105745,449.89562829022657,0.0,1,1.0,25887.0,0
63952066178,461.262,-9.1298,2.8522,4.0941,0.2834,-0.8271,-0.4178,1167.293202105745,449.89562829022657,0.0,1,1.0,25887.0,0
63952180351,461.274,-9.0018,2.747,4.2185,0.4924,-0.4814,-0.3629,1168.5236896314946,460.2961776150149,0.0,1,1.0,25887.0,0
63952300714,461.285,-8.9348,2.802,3.9936,0.6622,-0.1344,-0.2627,1175.4964522774092,472.89402609292745,0.0,1,1.0,25951.0,0
63952411280,461.296,-8.8558,3.0999,3.8776,0.8149,0.2077,-0.1588,1175.4964522774092,472.89402609292745,0.0,1,1.0,25951.0,0
63952519394,461.308,-8.6596,3.4253,3.7675,0.8955,0.5327,-0.0684,1181.9418631265737,476.8125429159991,0.0,1,1.0,26175.0,0
63952639377,461.319,-8.4885,3.7232,3.2387,0.8906,0.8063,0.0208,1188.914625772488,476.7392996108949,0.0,1,1.0,26111.0,0
63952751563,461.33,-8.3318,4.6708,1.882,0.6658,0.9908,0.1038,1188.914625772488,476.7392996108949,0.0,1,1.0,26111.0,0
63952861101,461.342,-8.2445,5.0907,1.3902,0.4911,0.9505,0.11,1195.1256580453194,471.5756466010529,0.0,1,1.0,26207.0,0
63952974806,461.353,-8.1894,5.5478,0.9715,0.3396,0.8296,0.0929,1202.0398260471504,460.4792858777753,0.0,1,1.0,26463.0,0
63953087489,461.36400000000003,-8.0842,5.9629,0.9523,0.182,0.7001,0.0696,1204.207827878233,452.2027924010071,0.0,1,1.0,26591.0,0
63953198931,461.37600000000003,-7.9908,6.2979,0.7645,-0.0403,0.65,0.0562,1204.207827878233,452.2027924010071,0.0,1,1.0,26591.0,0
63953313681,461.387,-8.0973,6.2536,0.3697,-0.248,0.5473,0.0086,1204.2664225223164,444.0178530556191,0.0,1,1.0,26783.0,0
63953430675,461.399,-8.3486,5.549,0.5192,-0.3971,0.358,-0.055,1200.106202792401,435.6314946211948,0.0,1,1.0,27071.0,0
63953543883,461.41,-8.9551,3.2554,1.4752,-0.4545,-0.0391,-0.1014,1200.106202792401,435.6314946211948,0.0,1,1.0,27071.0,0
63953655851,461.421,-9.1669,2.6273,1.736,-0.4178,-0.2431,-0.0709,1188.3872739757385,424.7182421606775,0.0,1,1.0,27903.0,0
63953773113,461.433,-9.2997,2.3366,1.8365,-0.3653,-0.4337,-0.0464,1179.8324559395744,420.9095902952621,0.0,1,1.0,32319.0,0
63953887768,461.444,-9.3296,2.2253,1.7432,-0.336,-0.6426,-0.0232,1179.8324559395744,420.9095902952621,0.0,1,1.0,32319.0,0
63953996950,461.455,-9.32,2.3318,1.5482,-0.3433,-0.8906,-0.0012,1172.9768825818269,420.5433737697414,0.0,1,1.0,34820.0,0
63954113035,461.467,-9.3033,2.6058,1.5948,-0.4288,-1.168,-0.011,1168.3479056992446,424.5351338979172,0.0,1,1.0,35141.0,0
63954226838,461.478,-9.2172,2.7864,2.3462,-0.485,-1.3024,-0.0415,1168.3479056992446,424.5351338979172,0.0,1,1.0,35141.0,0
63954337192,461.48900000000003,-9.1083,2.869,3.2004,-0.4606,-1.2156,-0.0403,1166.2970931563286,433.43419546807047,0.0,1,1.0,32255.0,0
63954451980,461.5,-10.0451,2.8845,3.8776,-0.1087,-0.6158,0.2248,1167.117418173495,449.63927672236207,0.0,1,1.0,18143.0,0
